loan_id,customer_id,loan_type,loan_amount,interest_rate,term_months,application_date,loan_status,age,age_group,gender,employment_status,annual_income,income_group,credit_score,credit_score_group,city,province,branch_name,approved_flag,rejected_flag,defaulted_flag
9609,1366,Personal Loan,20302.65,12.9,36,2024-05-14,Defaulted,44,36-50,Female,Unemployed,16860,Low Income,471,Poor,Winnipeg,Manitoba,Winnipeg Main Branch,0,0,1
9610,1250,Personal Loan,24922.17,16.55,24,2023-11-03,Approved,21,18-25,Male,Retired,48130,Middle Income,586,Fair,Regina,Saskatchewan,Regina Main Branch,1,0,0
9611,1654,Mortgage,287264.76,12.19,36,2024-05-24,Approved,36,36-50,Female,Full-time,111960,High Income,651,Fair,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9612,1861,Auto Loan,33918.7,19.66,24,2023-02-21,Approved,27,26-35,Male,Full-time,49807,Middle Income,573,Poor,Montreal,Quebec,Montreal Main Branch,1,0,0
9613,1328,Auto Loan,27045.89,5.8,12,2023-03-22,Rejected,65,51-65,Female,Self-employed,71982,High Income,736,Good,Ottawa,Ontario,Ottawa Main Branch,0,1,0
9614,1110,Auto Loan,21241.9,12.6,60,2023-08-09,Approved,41,36-50,Male,Full-time,79496,High Income,594,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9615,1779,Mortgage,334062.6,9.23,24,2024-05-20,Approved,28,26-35,Male,Full-time,73715,High Income,663,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9616,1779,Business Loan,57212.15,7.89,300,2023-07-08,Approved,28,26-35,Male,Full-time,73715,High Income,663,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9617,1707,Mortgage,515367.25,12.71,120,2023-11-23,Rejected,46,36-50,Male,Student,19968,Low Income,580,Fair,Ottawa,Ontario,Ottawa Main Branch,0,1,0
9618,1804,Business Loan,117111.89,7.95,240,2024-06-22,Approved,50,36-50,Male,Full-time,96585,High Income,743,Very Good,Montreal,Quebec,Montreal Main Branch,1,0,0
9619,1128,Business Loan,46813.39,15.13,24,2023-03-24,Approved,26,26-35,Male,Self-employed,85750,High Income,590,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9620,1128,Personal Loan,17584.65,15.26,120,2023-12-20,Approved,26,26-35,Male,Self-employed,85750,High Income,590,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9621,1947,Mortgage,387239.02,10.23,60,2024-06-21,Approved,48,36-50,Female,Full-time,77274,High Income,641,Fair,Calgary,Alberta,Calgary Main Branch,1,0,0
9622,1029,Auto Loan,11179.23,12.28,60,2023-05-27,Approved,29,26-35,Male,Full-time,57039,Middle Income,608,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9623,1992,Auto Loan,9009.79,16.06,240,2023-01-18,Approved,34,26-35,Male,Retired,43303,Middle Income,491,Poor,Toronto,Ontario,Toronto Main Branch,1,0,0
9624,1468,Personal Loan,19650.21,8.37,120,2023-04-08,Rejected,50,36-50,Male,Full-time,63602,Middle Income,650,Fair,Calgary,Alberta,Calgary Main Branch,0,1,0
9625,1560,Personal Loan,18113.15,11.78,48,2024-06-27,Rejected,33,26-35,Female,Full-time,121502,Very High Income,667,Fair,Surrey,British Columbia,Surrey Main Branch,0,1,0
9626,1491,Auto Loan,22461.4,7.99,120,2023-03-23,Approved,34,26-35,Female,Full-time,78861,High Income,688,Good,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9627,1491,Mortgage,414136.13,4.01,48,2024-12-01,Approved,34,26-35,Female,Full-time,78861,High Income,688,Good,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9628,1392,Business Loan,24777.96,11.69,12,2024-07-18,Approved,46,36-50,Female,Part-time,46373,Middle Income,632,Fair,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9629,1167,Personal Loan,18562.08,11.45,60,2024-12-24,Approved,21,18-25,Male,Unemployed,24262,Low Income,644,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9630,1451,Student Loan,6673.94,6.86,48,2024-09-12,Approved,45,36-50,Female,Full-time,83482,High Income,707,Good,Toronto,Ontario,Toronto Main Branch,1,0,0
9631,1680,Personal Loan,16997.74,11.85,240,2024-05-29,Approved,56,51-65,Female,Full-time,35094,Middle Income,632,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9632,1793,Personal Loan,4522.69,13.58,120,2024-11-24,Approved,43,36-50,Male,Retired,35605,Middle Income,439,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9633,1089,Auto Loan,34706.68,12.55,48,2024-06-18,Approved,31,26-35,Male,Full-time,74702,High Income,632,Fair,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9634,1396,Personal Loan,14296.66,5.58,60,2024-01-26,Approved,48,36-50,Female,Full-time,101416,High Income,840,Excellent,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9635,1396,Mortgage,357705.24,3.34,24,2024-11-04,Approved,48,36-50,Female,Full-time,101416,High Income,840,Excellent,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9636,1146,Personal Loan,39638.38,13.96,12,2023-05-21,Paid Off,64,51-65,Female,Self-employed,77583,High Income,633,Fair,Montreal,Quebec,Montreal Main Branch,0,0,0
9637,1308,Auto Loan,32738.16,14.04,24,2023-03-12,Approved,26,26-35,Male,Self-employed,66961,Middle Income,542,Poor,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9638,1941,Mortgage,389669.0,19.63,60,2023-08-29,Approved,65,51-65,Male,Full-time,75433,High Income,585,Fair,Regina,Saskatchewan,Regina Main Branch,1,0,0
9639,1313,Auto Loan,29225.76,15.04,60,2023-07-27,Approved,33,26-35,Female,Part-time,20822,Low Income,576,Poor,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9640,1492,Mortgage,391034.13,10.36,48,2023-05-13,Approved,36,36-50,Female,Full-time,86239,High Income,632,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9641,1160,Auto Loan,20045.53,8.76,48,2024-09-30,Approved,30,26-35,Female,Full-time,58503,Middle Income,651,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9642,1160,Personal Loan,16357.66,10.68,240,2024-07-22,Approved,30,26-35,Female,Full-time,58503,Middle Income,651,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9643,1974,Auto Loan,39435.89,15.96,60,2024-01-28,Paid Off,58,51-65,Male,Unemployed,21054,Low Income,532,Poor,Vancouver,British Columbia,Vancouver Main Branch,0,0,0
9644,1974,Personal Loan,20263.89,17.86,60,2023-07-21,Approved,58,51-65,Male,Unemployed,21054,Low Income,532,Poor,Vancouver,British Columbia,Vancouver Main Branch,1,0,0
9645,1448,Auto Loan,26133.79,15.88,36,2023-05-23,Defaulted,68,66+,Male,Part-time,55388,Middle Income,457,Poor,Vancouver,British Columbia,Vancouver Main Branch,0,0,1
9646,1448,Personal Loan,14307.54,16.26,240,2024-04-14,Approved,68,66+,Male,Part-time,55388,Middle Income,457,Poor,Vancouver,British Columbia,Vancouver Main Branch,1,0,0
9647,1466,Business Loan,173763.61,10.71,24,2024-04-20,Defaulted,60,51-65,Other,Full-time,28629,Low Income,682,Good,Hamilton,Ontario,Hamilton Main Branch,0,0,1
9648,1894,Business Loan,82114.97,9.15,24,2024-08-15,Approved,64,51-65,Male,Full-time,49314,Middle Income,669,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9649,1077,Personal Loan,26871.84,9.83,48,2023-01-11,Paid Off,46,36-50,Female,Full-time,82638,High Income,667,Fair,Hamilton,Ontario,Hamilton Main Branch,0,0,0
9650,1749,Auto Loan,43064.6,9.18,240,2023-03-08,Rejected,50,36-50,Male,Student,21674,Low Income,679,Good,Surrey,British Columbia,Surrey Main Branch,0,1,0
9651,1196,Personal Loan,28580.39,12.55,300,2024-12-14,Approved,42,36-50,Female,Student,35616,Middle Income,602,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9652,1682,Personal Loan,21266.72,10.75,240,2023-02-27,Rejected,48,36-50,Female,Full-time,76804,High Income,643,Fair,Halifax,Nova Scotia,Halifax Main Branch,0,1,0
9653,1329,Auto Loan,28784.31,14.27,12,2024-02-07,Approved,42,36-50,Male,Full-time,78987,High Income,617,Fair,Regina,Saskatchewan,Regina Main Branch,1,0,0
9654,1932,Auto Loan,22718.42,9.39,24,2024-04-06,Approved,41,36-50,Female,Part-time,40637,Middle Income,602,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9655,1641,Business Loan,121760.41,14.98,120,2024-06-02,Approved,47,36-50,Male,Full-time,60015,Middle Income,528,Poor,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9656,1641,Personal Loan,14811.26,12.85,12,2023-10-08,Approved,47,36-50,Male,Full-time,60015,Middle Income,528,Poor,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9657,1718,Personal Loan,21606.59,14.46,300,2023-08-05,Approved,24,18-25,Male,Part-time,41784,Middle Income,586,Fair,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9658,1718,Mortgage,475350.32,14.54,120,2024-12-17,Approved,24,18-25,Male,Part-time,41784,Middle Income,586,Fair,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9659,1864,Auto Loan,18254.49,15.71,60,2024-05-10,Defaulted,38,36-50,Female,Part-time,33186,Middle Income,560,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,0,1
9660,1223,Personal Loan,26824.12,7.83,36,2023-03-16,Approved,66,66+,Male,Full-time,61119,Middle Income,621,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9661,1646,Business Loan,122110.09,14.71,36,2024-02-01,Approved,42,36-50,Male,Student,25269,Low Income,561,Poor,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9662,1818,Student Loan,29415.84,9.4,300,2023-08-19,Approved,64,51-65,Female,Retired,55109,Middle Income,658,Fair,Montreal,Quebec,Montreal Main Branch,1,0,0
9663,1084,Auto Loan,26390.13,10.5,300,2023-05-15,Approved,31,26-35,Female,Full-time,86201,High Income,644,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9664,1397,Personal Loan,8384.46,18.64,300,2023-07-26,Approved,52,51-65,Male,Full-time,45393,Middle Income,560,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9665,1072,Business Loan,150236.36,8.66,36,2024-10-06,Approved,21,18-25,Female,Student,15413,Low Income,576,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9666,1230,Mortgage,252576.11,9.86,24,2024-11-09,Approved,54,51-65,Male,Self-employed,105733,High Income,662,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9667,1069,Auto Loan,33564.6,15.4,48,2024-03-03,Approved,53,51-65,Female,Student,12000,Low Income,595,Fair,Calgary,Alberta,Calgary Main Branch,1,0,0
9668,1513,Personal Loan,25793.41,19.38,60,2024-11-24,Approved,33,26-35,Male,Full-time,67274,Middle Income,566,Poor,Brampton,Ontario,Brampton Main Branch,1,0,0
9669,1150,Business Loan,72693.21,12.63,36,2024-05-05,Rejected,22,18-25,Male,Full-time,85669,High Income,617,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,1,0
9670,1073,Student Loan,19890.24,13.13,240,2024-07-25,Approved,19,18-25,Female,Self-employed,98861,High Income,599,Fair,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9671,1572,Personal Loan,14991.97,8.69,60,2024-04-28,Approved,52,51-65,Male,Full-time,107817,High Income,577,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9672,1823,Personal Loan,14521.88,11.79,300,2024-01-25,Approved,67,66+,Male,Student,20269,Low Income,480,Poor,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9673,1227,Student Loan,18390.34,13.44,36,2023-10-30,Approved,19,18-25,Male,Part-time,49436,Middle Income,564,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9674,1184,Business Loan,72389.43,15.68,12,2023-01-25,Approved,59,51-65,Male,Retired,39662,Middle Income,581,Fair,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9675,1905,Auto Loan,14011.1,6.25,36,2024-02-08,Approved,51,51-65,Female,Self-employed,101812,High Income,697,Good,Toronto,Ontario,Toronto Main Branch,1,0,0
9676,1722,Business Loan,69931.72,10.14,60,2023-04-19,Approved,53,51-65,Female,Full-time,96611,High Income,664,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9677,1457,Business Loan,77688.08,8.83,60,2023-10-23,Paid Off,68,66+,Male,Part-time,31882,Middle Income,611,Fair,Vancouver,British Columbia,Vancouver Main Branch,0,0,0
9678,1748,Personal Loan,12041.95,8.54,12,2023-02-18,Paid Off,42,36-50,Female,Full-time,90645,High Income,714,Good,Quebec City,Quebec,Quebec City Main Branch,0,0,0
9679,1021,Mortgage,442907.57,10.26,240,2023-06-18,Approved,19,18-25,Female,Self-employed,77809,High Income,615,Fair,Vancouver,British Columbia,Vancouver Main Branch,1,0,0
9680,1449,Mortgage,263965.02,12.26,300,2024-09-21,Rejected,40,36-50,Female,Self-employed,52981,Middle Income,567,Poor,Montreal,Quebec,Montreal Main Branch,0,1,0
9681,1800,Auto Loan,26423.59,17.69,48,2024-10-14,Approved,53,51-65,Male,Full-time,41968,Middle Income,580,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9682,1800,Auto Loan,21648.24,17.73,36,2024-04-10,Rejected,53,51-65,Male,Full-time,41968,Middle Income,580,Fair,Brampton,Ontario,Brampton Main Branch,0,1,0
9683,1413,Student Loan,13589.46,7.29,240,2024-01-04,Approved,67,66+,Female,Retired,60990,Middle Income,687,Good,Surrey,British Columbia,Surrey Main Branch,1,0,0
9684,1907,Student Loan,12215.24,12.8,60,2024-07-29,Approved,67,66+,Female,Student,32169,Middle Income,556,Poor,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9685,1345,Auto Loan,48499.2,16.74,120,2024-12-16,Paid Off,38,36-50,Female,Full-time,69901,Middle Income,561,Poor,Mississauga,Ontario,Mississauga Main Branch,0,0,0
9686,1693,Personal Loan,21041.35,10.64,36,2023-09-10,Approved,27,26-35,Female,Full-time,65163,Middle Income,638,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9687,1216,Personal Loan,2805.51,14.06,48,2024-11-05,Approved,32,26-35,Male,Full-time,55237,Middle Income,585,Fair,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9688,1750,Business Loan,23493.8,19.43,36,2023-12-02,Approved,55,51-65,Female,Full-time,75406,High Income,568,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9689,1043,Business Loan,73453.23,13.1,300,2024-10-29,Rejected,20,18-25,Male,Part-time,39362,Middle Income,540,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,1,0
9690,1043,Mortgage,351487.06,15.52,60,2023-06-11,Approved,20,18-25,Male,Part-time,39362,Middle Income,540,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9691,1027,Mortgage,284817.08,17.93,36,2024-11-04,Paid Off,38,36-50,Male,Part-time,12023,Low Income,528,Poor,Calgary,Alberta,Calgary Main Branch,0,0,0
9692,1027,Auto Loan,35133.18,14.11,24,2023-05-29,Approved,38,36-50,Male,Part-time,12023,Low Income,528,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9693,1436,Auto Loan,31255.46,13.1,12,2023-02-25,Paid Off,41,36-50,Male,Student,26372,Low Income,574,Poor,Montreal,Quebec,Montreal Main Branch,0,0,0
9694,1142,Business Loan,121775.65,12.5,12,2023-02-19,Approved,52,51-65,Female,Full-time,69973,Middle Income,489,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9695,1142,Auto Loan,17491.9,15.5,48,2024-10-27,Approved,52,51-65,Female,Full-time,69973,Middle Income,489,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9696,1009,Personal Loan,22804.08,17.08,240,2023-08-10,Defaulted,36,36-50,Male,Student,15261,Low Income,528,Poor,Toronto,Ontario,Toronto Main Branch,0,0,1
9697,1923,Auto Loan,34618.45,12.59,48,2023-08-26,Approved,34,26-35,Female,Full-time,79471,High Income,673,Good,Montreal,Quebec,Montreal Main Branch,1,0,0
9698,1516,Auto Loan,45108.0,11.98,60,2023-07-13,Approved,39,36-50,Male,Full-time,78434,High Income,607,Fair,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9699,1486,Mortgage,292539.79,15.71,300,2024-03-26,Approved,30,26-35,Female,Full-time,57781,Middle Income,592,Fair,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9700,1003,Personal Loan,16216.03,6.88,12,2024-09-21,Approved,46,36-50,Male,Retired,55049,Middle Income,619,Fair,Regina,Saskatchewan,Regina Main Branch,1,0,0
9701,1616,Student Loan,9576.69,9.8,12,2023-07-26,Approved,53,51-65,Male,Retired,22545,Low Income,630,Fair,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9702,1033,Auto Loan,22012.28,14.92,24,2023-09-06,Approved,66,66+,Female,Full-time,92690,High Income,539,Poor,Brampton,Ontario,Brampton Main Branch,1,0,0
9703,1978,Personal Loan,6809.39,12.47,24,2023-08-18,Rejected,51,51-65,Female,Unemployed,19580,Low Income,588,Fair,Vancouver,British Columbia,Vancouver Main Branch,0,1,0
9704,1946,Personal Loan,21042.7,14.03,60,2024-06-06,Rejected,33,26-35,Female,Student,25819,Low Income,522,Poor,Montreal,Quebec,Montreal Main Branch,0,1,0
9705,1689,Mortgage,293318.91,11.17,48,2024-05-02,Rejected,35,26-35,Female,Unemployed,19200,Low Income,671,Good,Winnipeg,Manitoba,Winnipeg Main Branch,0,1,0
9706,1519,Mortgage,245971.2,6.58,60,2023-10-24,Approved,29,26-35,Female,Full-time,67953,Middle Income,752,Very Good,Surrey,British Columbia,Surrey Main Branch,1,0,0
9707,1810,Mortgage,447365.28,8.97,300,2023-09-07,Paid Off,46,36-50,Male,Retired,21021,Low Income,635,Fair,Halifax,Nova Scotia,Halifax Main Branch,0,0,0
9708,1820,Business Loan,115126.84,13.14,300,2023-07-05,Approved,19,18-25,Male,Part-time,39434,Middle Income,558,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9709,1447,Business Loan,72099.84,18.0,60,2024-05-21,Defaulted,29,26-35,Male,Unemployed,12000,Low Income,579,Poor,Ottawa,Ontario,Ottawa Main Branch,0,0,1
9710,1509,Personal Loan,15896.2,9.4,48,2024-01-19,Approved,57,51-65,Female,Self-employed,110831,High Income,749,Very Good,Regina,Saskatchewan,Regina Main Branch,1,0,0
9711,1159,Mortgage,200407.84,15.84,300,2023-03-17,Paid Off,59,51-65,Female,Unemployed,12000,Low Income,597,Fair,Hamilton,Ontario,Hamilton Main Branch,0,0,0
9712,1170,Student Loan,30004.38,6.75,300,2023-07-31,Paid Off,40,36-50,Female,Full-time,80435,High Income,686,Good,Mississauga,Ontario,Mississauga Main Branch,0,0,0
9713,1170,Personal Loan,13049.66,7.77,120,2024-09-30,Approved,40,36-50,Female,Full-time,80435,High Income,686,Good,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9714,1622,Personal Loan,21682.76,18.78,240,2024-12-08,Approved,66,66+,Male,Full-time,46238,Middle Income,588,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9715,1171,Student Loan,20050.75,17.97,120,2023-04-01,Approved,56,51-65,Male,Retired,66815,Middle Income,544,Poor,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9716,1171,Student Loan,19579.91,12.87,24,2023-01-19,Rejected,56,51-65,Male,Retired,66815,Middle Income,544,Poor,Edmonton,Alberta,Edmonton Main Branch,0,1,0
9717,1747,Student Loan,27854.79,10.36,60,2024-08-29,Approved,66,66+,Female,Full-time,69107,Middle Income,653,Fair,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9718,1408,Business Loan,115252.99,4.06,36,2023-01-13,Approved,48,36-50,Female,Full-time,98456,High Income,690,Good,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9719,1408,Business Loan,42006.92,7.03,60,2024-10-05,Rejected,48,36-50,Female,Full-time,98456,High Income,690,Good,Halifax,Nova Scotia,Halifax Main Branch,0,1,0
9720,1629,Personal Loan,19724.92,8.48,60,2023-05-26,Approved,49,36-50,Male,Self-employed,153484,Very High Income,623,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9721,1526,Personal Loan,19889.47,5.48,12,2024-09-01,Approved,31,26-35,Female,Full-time,128194,Very High Income,742,Very Good,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9722,1726,Personal Loan,15759.81,10.11,240,2023-09-19,Paid Off,61,51-65,Female,Part-time,28748,Low Income,604,Fair,Ottawa,Ontario,Ottawa Main Branch,0,0,0
9723,1096,Mortgage,284702.97,14.37,300,2024-06-02,Approved,64,51-65,Female,Part-time,43196,Middle Income,577,Poor,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9724,1721,Mortgage,412313.7,3.16,48,2023-11-17,Approved,21,18-25,Male,Full-time,64875,Middle Income,697,Good,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9725,1259,Personal Loan,16376.25,12.73,60,2023-07-20,Defaulted,39,36-50,Male,Full-time,74603,High Income,512,Poor,Surrey,British Columbia,Surrey Main Branch,0,0,1
9726,1925,Mortgage,343728.99,8.92,240,2024-04-16,Approved,46,36-50,Male,Self-employed,114561,High Income,632,Fair,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9727,1827,Personal Loan,14723.3,6.14,240,2023-06-26,Approved,18,18-25,Other,Full-time,74366,High Income,737,Good,Surrey,British Columbia,Surrey Main Branch,1,0,0
9728,1137,Auto Loan,11570.39,8.26,60,2024-12-18,Approved,52,51-65,Female,Full-time,58290,Middle Income,690,Good,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9729,1179,Student Loan,22059.59,11.35,24,2024-01-02,Approved,24,18-25,Male,Full-time,19773,Low Income,568,Poor,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9730,1696,Business Loan,99315.71,9.99,12,2023-06-23,Approved,55,51-65,Male,Full-time,70084,High Income,626,Fair,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9731,1275,Student Loan,18977.61,14.18,48,2024-04-08,Paid Off,37,36-50,Male,Student,35073,Middle Income,510,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,0,0
9732,1937,Auto Loan,22382.17,12.09,36,2024-11-28,Approved,19,18-25,Male,Self-employed,58054,Middle Income,580,Fair,Montreal,Quebec,Montreal Main Branch,1,0,0
9733,1155,Mortgage,361168.93,17.96,300,2023-12-30,Rejected,26,26-35,Female,Retired,44616,Middle Income,537,Poor,Mississauga,Ontario,Mississauga Main Branch,0,1,0
9734,1910,Personal Loan,20719.24,19.2,240,2023-10-18,Approved,47,36-50,Male,Retired,30056,Middle Income,528,Poor,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9735,1041,Personal Loan,13796.37,11.68,60,2024-12-22,Approved,61,51-65,Male,Full-time,57453,Middle Income,539,Poor,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9736,1912,Personal Loan,13364.14,9.42,36,2023-04-17,Approved,44,36-50,Male,Full-time,54953,Middle Income,613,Fair,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9737,1917,Business Loan,91218.67,13.89,120,2024-02-17,Approved,50,36-50,Female,Full-time,64509,Middle Income,546,Poor,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9738,1976,Personal Loan,20276.97,7.62,60,2023-05-31,Approved,43,36-50,Female,Full-time,88146,High Income,718,Good,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9739,1520,Personal Loan,7755.1,11.45,36,2023-01-02,Defaulted,43,36-50,Female,Unemployed,29378,Low Income,486,Poor,Toronto,Ontario,Toronto Main Branch,0,0,1
9740,1443,Personal Loan,16045.36,8.58,300,2023-01-09,Approved,25,18-25,Male,Retired,38609,Middle Income,620,Fair,Toronto,Ontario,Toronto Main Branch,1,0,0
9741,1835,Business Loan,92253.32,12.1,36,2024-10-27,Defaulted,42,36-50,Female,Retired,56845,Middle Income,655,Fair,Edmonton,Alberta,Edmonton Main Branch,0,0,1
9742,1890,Personal Loan,8857.32,7.43,48,2023-08-09,Approved,47,36-50,Female,Full-time,64249,Middle Income,605,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9743,1286,Auto Loan,21136.39,5.11,60,2024-08-04,Approved,28,26-35,Female,Self-employed,167701,Very High Income,763,Very Good,Regina,Saskatchewan,Regina Main Branch,1,0,0
9744,1695,Mortgage,389795.48,12.45,120,2023-04-20,Approved,34,26-35,Male,Unemployed,19150,Low Income,556,Poor,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9745,1387,Personal Loan,21490.63,12.9,60,2024-11-03,Approved,23,18-25,Other,Full-time,91071,High Income,593,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9746,1387,Personal Loan,18138.11,9.62,300,2024-05-15,Approved,23,18-25,Other,Full-time,91071,High Income,593,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9747,1734,Mortgage,290141.43,17.57,240,2023-08-07,Rejected,62,51-65,Female,Part-time,25963,Low Income,499,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,1,0
9748,1445,Mortgage,404287.64,13.6,48,2023-11-23,Approved,33,26-35,Female,Part-time,44737,Middle Income,654,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9749,1550,Personal Loan,18254.27,13.04,300,2023-11-14,Approved,51,51-65,Male,Full-time,68342,Middle Income,606,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9750,1083,Personal Loan,14315.57,16.28,24,2024-03-04,Defaulted,53,51-65,Female,Unemployed,12000,Low Income,546,Poor,Quebec City,Quebec,Quebec City Main Branch,0,0,1
9751,1539,Business Loan,37467.83,10.08,120,2023-11-09,Approved,65,51-65,Female,Part-time,47438,Middle Income,608,Fair,Regina,Saskatchewan,Regina Main Branch,1,0,0
9752,1523,Auto Loan,26973.3,9.95,300,2024-07-29,Paid Off,54,51-65,Female,Retired,40185,Middle Income,562,Poor,Quebec City,Quebec,Quebec City Main Branch,0,0,0
9753,1381,Personal Loan,8359.29,16.41,120,2024-11-19,Defaulted,61,51-65,Female,Full-time,21241,Low Income,520,Poor,Calgary,Alberta,Calgary Main Branch,0,0,1
9754,1395,Business Loan,131430.19,11.83,48,2023-12-21,Paid Off,70,66+,Other,Student,34765,Middle Income,650,Fair,Mississauga,Ontario,Mississauga Main Branch,0,0,0
9755,1566,Personal Loan,23744.5,13.35,300,2023-07-14,Rejected,49,36-50,Female,Full-time,52179,Middle Income,534,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,1,0
9756,1708,Personal Loan,2000.0,19.23,24,2024-06-12,Approved,54,51-65,Male,Full-time,66277,Middle Income,507,Poor,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9757,1956,Personal Loan,16225.02,10.1,60,2024-08-22,Approved,49,36-50,Male,Full-time,63583,Middle Income,649,Fair,Vancouver,British Columbia,Vancouver Main Branch,1,0,0
9758,1982,Personal Loan,21218.1,10.09,60,2024-09-14,Paid Off,62,51-65,Male,Full-time,79349,High Income,555,Poor,Surrey,British Columbia,Surrey Main Branch,0,0,0
9759,1758,Mortgage,351334.02,10.47,36,2024-11-15,Approved,38,36-50,Female,Full-time,53297,Middle Income,633,Fair,Regina,Saskatchewan,Regina Main Branch,1,0,0
9760,1984,Personal Loan,22439.74,7.2,24,2023-06-25,Approved,26,26-35,Male,Full-time,49658,Middle Income,713,Good,Calgary,Alberta,Calgary Main Branch,1,0,0
